id_student,code_module,code_presentation,risk_prob,flagged,top3_reasons,archetype_at_w6,alert_tier,recommended_action
627651,FFF,2014B,0.951,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
640330,BBB,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
686071,CCC,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
685750,CCC,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Steady Engager,High,Immediate outreach — schedule meeting within 48 hours
652366,BBB,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
647598,FFF,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Steady Engager,High,Immediate outreach — schedule meeting within 48 hours
647417,FFF,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
520332,CCC,2014B,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Steady Engager,High,Immediate outreach — schedule meeting within 48 hours
518330,CCC,2014B,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
645787,FFF,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Struggling,High,Immediate outreach — schedule meeting within 48 hours
645407,FFF,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
612124,CCC,2014B,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
466430,CCC,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
650074,DDD,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
649394,DDD,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Steady Engager,High,Immediate outreach — schedule meeting within 48 hours
648947,DDD,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Recovering,High,Immediate outreach — schedule meeting within 48 hours
648880,DDD,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
648833,DDD,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
613120,CCC,2014B,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
648429,EEE,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
647887,EEE,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
647405,EEE,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
636743,CCC,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
687953,CCC,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
687283,CCC,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
686813,CCC,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Steady Engager,High,Immediate outreach — schedule meeting within 48 hours
690631,CCC,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Steady Engager,High,Immediate outreach — schedule meeting within 48 hours
689807,CCC,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
689352,CCC,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
642560,FFF,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
641169,FFF,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
647824,DDD,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
646689,DDD,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
651086,EEE,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
650223,EEE,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
650137,EEE,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
649755,EEE,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
620950,BBB,2014B,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
651915,EEE,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
651839,EEE,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Steady Engager,High,Immediate outreach — schedule meeting within 48 hours
649332,EEE,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Struggling,High,Immediate outreach — schedule meeting within 48 hours
649230,EEE,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Steady Engager,High,Immediate outreach — schedule meeting within 48 hours
645353,DDD,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
647968,DDD,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
184234,BBB,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
651191,EEE,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
622223,BBB,2014B,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Steady Engager,High,Immediate outreach — schedule meeting within 48 hours
620389,BBB,2014B,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
653090,EEE,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
647920,DDD,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
521542,CCC,2014B,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
688672,CCC,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
639993,FFF,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Steady Engager,High,Immediate outreach — schedule meeting within 48 hours
637474,FFF,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Early Dropout,High,Immediate outreach — schedule meeting within 48 hours
635191,FFF,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
635165,FFF,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
357214,CCC,2014B,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Struggling,High,Immediate outreach — schedule meeting within 48 hours
630358,FFF,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Steady Engager,High,Immediate outreach — schedule meeting within 48 hours
474377,CCC,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
642222,DDD,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Early Dropout,High,Immediate outreach — schedule meeting within 48 hours
638358,DDD,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
652571,EEE,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
621703,BBB,2014B,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Struggling,High,Immediate outreach — schedule meeting within 48 hours
621607,BBB,2014B,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Steady Engager,High,Immediate outreach — schedule meeting within 48 hours
609828,CCC,2014B,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
609241,CCC,2014B,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Coasting,High,Immediate outreach — schedule meeting within 48 hours
608923,CCC,2014B,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
2169127,BBB,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
2159336,BBB,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
228235,BBB,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
531075,CCC,2014B,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
653193,BBB,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
636807,BBB,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
635716,BBB,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
635425,BBB,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
690724,CCC,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Struggling,High,Immediate outreach — schedule meeting within 48 hours
633157,CCC,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
631356,CCC,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
624740,FFF,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Steady Engager,High,Immediate outreach — schedule meeting within 48 hours
635986,DDD,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
633525,DDD,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
633237,DDD,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
632473,DDD,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
631486,DDD,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Steady Engager,High,Immediate outreach — schedule meeting within 48 hours
488617,CCC,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
656535,EEE,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
655634,EEE,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
655468,EEE,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
654925,EEE,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
654579,EEE,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
630775,DDD,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
624631,DDD,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
623407,DDD,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
607413,CCC,2014B,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
607060,CCC,2014B,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
606663,CCC,2014B,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
606417,CCC,2014B,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
618816,BBB,2014B,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
620824,FFF,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
532440,CCC,2014B,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Early Dropout,High,Immediate outreach — schedule meeting within 48 hours
357485,CCC,2014B,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
633016,BBB,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
696253,CCC,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
695760,CCC,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
693910,CCC,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Early Dropout,High,Immediate outreach — schedule meeting within 48 hours
693836,CCC,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
631023,CCC,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
629400,CCC,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
629014,CCC,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
677416,EEE,2014J,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Ghost,High,Immediate outreach — schedule meeting within 48 hours
618539,BBB,2014B,0.949,1,completion_rate_w6 (↑risk) | mean_score_ass_w6 (↑risk) | mod_GGG (↑risk),Anxious,High,Immediate outreach — schedule meeting within 48 hours
