id_student,rank,module,hybrid_score,content_score,markov_score,cf_score,method_used,explanation
554583,2,FFF,0.9556,0.9386,0.9556,0.097,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
554583,3,CCC,0.0222,0.8941,0.0222,0.3366,Content+Markov+CF,CCC: matches your academic profile; popular among students with similar study patterns.
554691,1,EEE,1.0,0.9666,1.0,1.0,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
554691,2,CCC,0.4458,0.9409,0.4458,0.2313,Content+Markov+CF,CCC: matches your academic profile; commonly chosen next by students with similar outcomes.
554691,3,FFF,0.4458,0.9204,0.4458,0.2373,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
554761,1,EEE,1.0,0.9561,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
554761,2,DDD,0.1898,0.0,0.1898,0.1454,Markov+CF,DDD: recommended based on available signals.
554761,3,CCC,0.0073,0.0,0.0073,0.0,Markov,CCC: recommended based on available signals.
554881,1,CCC,1.0,0.944,1.0,0.0,Content+Markov,CCC: matches your academic profile; commonly chosen next by students with similar outcomes.
554881,2,FFF,0.0213,0.9594,0.0213,1.0,Content+Markov+CF,FFF: matches your academic profile; popular among students with similar study patterns.
554881,3,EEE,0.016,0.9783,0.016,0.056,Content+Markov+CF,EEE: matches your academic profile.
556251,1,EEE,1.0,0.9747,1.0,0.1098,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
556251,2,DDD,0.3543,0.0,0.3543,0.0,Markov,DDD: commonly chosen next by students with similar outcomes.
556251,3,CCC,0.0079,0.0,0.0079,0.1098,Markov+CF,CCC: recommended based on available signals.
556440,1,EEE,1.0,0.9662,1.0,1.0,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
556440,2,DDD,0.1898,0.914,0.1898,0.486,Content+Markov+CF,DDD: matches your academic profile; popular among students with similar study patterns.
556440,3,CCC,0.0073,0.9224,0.0073,0.8791,Content+Markov+CF,CCC: matches your academic profile; popular among students with similar study patterns.
556450,1,CCC,1.0,0.0,1.0,0.0,Markov,CCC: commonly chosen next by students with similar outcomes.
556450,2,EEE,0.0517,0.0,0.0517,0.0,Markov,EEE: recommended based on available signals.
556450,3,DDD,0.0517,0.0,0.0517,1.0,Markov+CF,DDD: popular among students with similar study patterns.
556709,1,CCC,1.0,0.0,1.0,0.0,Markov,CCC: commonly chosen next by students with similar outcomes.
556709,2,FFF,1.0,0.9756,1.0,0.926,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
556709,3,DDD,0.9444,0.0,0.9444,0.0,Markov,DDD: commonly chosen next by students with similar outcomes.
556836,1,DDD,1.0,0.0,1.0,0.0,Markov,DDD: commonly chosen next by students with similar outcomes.
556836,2,CCC,0.1538,0.0,0.1538,0.0,Markov,CCC: recommended based on available signals.
556836,3,FFF,0.0714,1.0,0.0714,0.0,Content+Markov,FFF: matches your academic profile.
556918,1,EEE,1.0,0.9843,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
556918,2,CCC,0.4458,0.0,0.4458,0.0,Markov,CCC: commonly chosen next by students with similar outcomes.
556918,3,FFF,0.4458,0.9143,0.4458,0.0,Content+Markov,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
557085,1,CCC,1.0,0.9722,1.0,0.6837,Content+Markov+CF,CCC: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
557085,2,AAA,0.0312,0.9734,0.0312,0.0,Content+Markov,AAA: matches your academic profile.
557085,3,EEE,0.0312,1.0,0.0312,0.1429,Content+Markov+CF,EEE: matches your academic profile.
558463,1,DDD,1.0,0.8809,1.0,0.1351,Content+Markov+CF,DDD: matches your academic profile; commonly chosen next by students with similar outcomes.
558463,2,FFF,0.9556,0.9161,0.9556,0.5748,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
558463,3,CCC,0.0222,0.8505,0.0222,0.2902,Content+Markov+CF,CCC: matches your academic profile.
559469,1,EEE,1.0,0.9559,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
559469,2,CCC,0.4458,0.0,0.4458,0.4519,Markov+CF,CCC: commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
559469,3,FFF,0.4458,0.9072,0.4458,1.0,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
559706,1,EEE,1.0,0.9586,1.0,1.0,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
559706,2,FFF,0.3386,0.9084,0.3386,0.3254,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
559706,3,CCC,0.0079,0.0,0.0079,0.2145,Markov+CF,CCC: recommended based on available signals.
559770,1,EEE,1.0,0.9624,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
559770,2,DDD,0.3543,0.8878,0.3543,1.0,Content+Markov+CF,DDD: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
559770,3,CCC,0.0079,0.8745,0.0079,0.0,Content+Markov,CCC: matches your academic profile.
560114,1,EEE,1.0,0.9588,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
560114,2,FFF,0.3386,0.9139,0.3386,0.5015,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
560114,3,CCC,0.0079,0.8537,0.0079,1.0,Content+Markov+CF,CCC: matches your academic profile; popular among students with similar study patterns.
560311,1,EEE,1.0,0.961,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
560311,2,FFF,0.75,0.9215,0.75,1.0,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
560311,3,CCC,0.0357,0.8718,0.0357,0.2624,Content+Markov+CF,CCC: matches your academic profile.
560759,1,CCC,1.0,0.8727,1.0,0.0,Content+Markov,CCC: matches your academic profile; commonly chosen next by students with similar outcomes.
560759,2,FFF,0.0228,0.923,0.0228,0.0,Content+Markov,FFF: matches your academic profile.
560759,3,GGG,0.0033,1.0,0.0033,0.0,Content+Markov,GGG: matches your academic profile.
560784,1,FFF,1.0,0.9054,1.0,0.6323,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
560784,2,DDD,0.8387,0.8663,0.8387,1.0,Content+Markov+CF,DDD: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
560784,3,CCC,0.0323,0.9029,0.0323,0.1769,Content+Markov+CF,CCC: matches your academic profile.
560879,1,EEE,1.0,0.9604,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
560879,2,FFF,0.3386,0.9168,0.3386,1.0,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
560879,3,CCC,0.0079,0.8754,0.0079,0.1365,Content+Markov+CF,CCC: matches your academic profile.
561195,1,EEE,1.0,0.9619,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
561195,2,FFF,0.3386,0.9214,0.3386,0.0,Content+Markov,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
561195,3,GGG,0.0079,1.0,0.0079,0.0,Content+Markov,GGG: matches your academic profile.
561208,1,CCC,1.0,0.8768,1.0,0.9743,Content+Markov+CF,CCC: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
561208,2,DDD,0.0228,0.8929,0.0228,1.0,Content+Markov+CF,DDD: matches your academic profile; popular among students with similar study patterns.
561208,3,FFF,0.0228,0.9232,0.0228,0.0,Content+Markov,FFF: matches your academic profile.
561519,1,FFF,1.0,0.9314,1.0,0.0,Content+Markov,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
561519,2,CCC,0.1374,0.0,0.1374,0.0,Markov,CCC: recommended based on available signals.
561519,3,DDD,0.0383,0.0,0.0383,0.0,Markov,DDD: recommended based on available signals.
561826,1,DDD,1.0,0.863,1.0,1.0,Content+Markov+CF,DDD: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
561826,2,FFF,0.9556,0.904,0.9556,0.0,Content+Markov,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
561826,3,GGG,0.0222,1.0,0.0222,0.0,Content+Markov,GGG: matches your academic profile.
561848,1,CCC,1.0,0.0,1.0,0.4073,Markov+CF,CCC: commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
561848,2,DDD,0.766,0.0,0.766,0.0,Markov,DDD: commonly chosen next by students with similar outcomes.
561848,3,FFF,0.1702,1.0,0.1702,0.9337,Content+Markov+CF,FFF: matches your academic profile; popular among students with similar study patterns.
562437,1,EEE,1.0,0.9879,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
562437,2,CCC,0.4458,0.0,0.4458,0.0,Markov,CCC: commonly chosen next by students with similar outcomes.
562437,3,FFF,0.4458,0.9258,0.4458,1.0,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
562585,1,EEE,1.0,0.9756,1.0,0.3963,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
562585,2,CCC,0.4458,0.0,0.4458,0.4038,Markov+CF,CCC: commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
562585,3,FFF,0.4458,1.0,0.4458,0.6278,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
563016,1,EEE,1.0,0.9612,1.0,0.3713,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
563016,2,FFF,0.3386,0.9215,0.3386,0.0,Content+Markov,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
563016,3,CCC,0.0079,0.8722,0.0079,1.0,Content+Markov+CF,CCC: matches your academic profile; popular among students with similar study patterns.
563051,1,EEE,1.0,0.965,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
563051,2,DDD,0.3543,0.0,0.3543,0.0,Markov,DDD: commonly chosen next by students with similar outcomes.
563051,3,GGG,0.0079,1.0,0.0079,0.0,Content+Markov,GGG: matches your academic profile.
563430,1,EEE,1.0,0.9908,1.0,1.0,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
563430,2,CCC,0.4458,0.0,0.4458,0.5044,Markov+CF,CCC: commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
563430,3,DDD,0.4211,0.0,0.4211,0.5078,Markov+CF,DDD: commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
563819,1,EEE,1.0,0.9825,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
563819,2,FFF,0.3386,0.9465,0.3386,1.0,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
563819,3,CCC,0.0079,0.0,0.0079,0.0664,Markov+CF,CCC: recommended based on available signals.
563967,1,CCC,1.0,0.0,1.0,0.2251,Markov+CF,CCC: commonly chosen next by students with similar outcomes.
563967,2,FFF,1.0,0.9155,1.0,0.0,Content+Markov,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
563967,3,DDD,0.9444,0.0,0.9444,1.0,Markov+CF,DDD: commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
564213,1,EEE,1.0,0.9699,1.0,0.0756,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
564213,2,FFF,0.3386,0.9231,0.3386,1.0,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
564213,3,CCC,0.0079,0.0,0.0079,0.0756,Markov+CF,CCC: recommended based on available signals.
564356,1,EEE,1.0,0.9875,1.0,0.4471,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
564356,2,CCC,0.4458,0.0,0.4458,1.0,Markov+CF,CCC: commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
564356,3,FFF,0.4458,0.9284,0.4458,0.5065,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
